trace_name,label,p_window,p_trace
B067.PB_20131019073343_EV,1,0.9916805624961853,0.9916805624961853
B045.PB_20130326143712_EV,1,0.9726995825767517,0.9726995825767517
AKS.AV_20110214060957_EV,1,0.9895379543304443,0.9895379543304443
B086.PB_20110322004444_EV,1,0.9972819089889526,0.9976027607917786
AHUD.HV_20180718184819_EV,1,0.8497916460037231,0.8497916460037231
B086.PB_20111205143445_EV,1,0.944573700428009,0.944573700428009
B047.PB_20120116031730_EV,1,0.9839853644371033,0.9839853644371033
B084.PB_20150308185722_EV,1,0.8746287226676941,0.8885087966918945
B067.PB_20131103124732_EV,1,0.9703043103218079,0.9703043103218079
AHUD.HV_20180706104646_EV,1,0.8715953230857849,0.8715953230857849
B073.PB_20131108041559_EV,1,0.9960213303565979,0.9960213303565979
AHUD.HV_20150423152041_EV,1,0.587200939655304,0.5888440608978271
B084.PB_20110530130130_EV,1,0.9486120939254761,0.9548255205154419
AHUD.HV_20180629020258_EV,1,0.9141799807548523,0.9141799807548523
B045.PB_20180209133643_EV,1,0.8098284602165222,0.8098284602165222
B045.PB_20110331130517_EV,1,0.9883024096488953,0.9883024096488953
ALEP.HV_20170913155039_EV,1,0.8120489716529846,0.8120489716529846
ALEP.HV_20180716185128_EV,1,0.25714612007141113,0.5161884427070618
B073.PB_20171111012846_EV,1,0.7081362009048462,0.7081362009048462
AU22.AV_20170802154454_EV,1,0.9326298236846924,0.9326298236846924
AHUD.HV_20180730094106_EV,1,0.9054792523384094,0.9054792523384094
AHUD.HV_20180428112942_EV,1,0.9470863342285156,0.9470863342285156
ALEP.HV_20160527022226_EV,1,0.9393784403800964,0.9393784403800964
B082.PB_20130315013844_EV,1,0.9631695747375488,0.9653701186180115
AHUD.HV_20180716103048_EV,1,0.640574038028717,0.640574038028717
B045.PB_20120720191635_EV,1,0.9669890999794006,0.9687327742576599
B081.PB_20140609233701_EV,1,0.9721983075141907,0.9732326865196228
AHUD.HV_20180701105616_EV,1,0.8679859638214111,0.8679859638214111
AHUD.HV_20180719194358_EV,1,0.9511604905128479,0.9511604905128479
B081.PB_20130315192935_EV,1,0.979674756526947,0.9814082980155945
B047.PB_20130501210321_EV,1,0.9884018301963806,0.9884018301963806
B082.PB_20130515162006_EV,1,0.9719894528388977,0.9719894528388977
B058.PB_20161130052533_EV,1,0.9912979602813721,0.9912979602813721
B065.PB_20160926000622_EV,1,0.9838882088661194,0.9838882088661194
B084.PB_20120518103707_EV,1,0.981553316116333,0.9822577834129333
B086.PB_20120616115742_EV,1,0.9877140522003174,0.9884138703346252
B084.PB_20121124035755_EV,1,0.9683824181556702,0.9683824181556702
ATKA.AK_20090811142940_EV,1,0.8686112761497498,0.8686112761497498
AHUD.HV_20170601011901_EV,1,0.1808726042509079,0.1808726042509079
AAM2.ZQ_20090225122151_EV,1,0.9771502017974854,0.9771502017974854
B049.PB_20140904235509_EV,1,0.9583803415298462,0.9583803415298462
B065.PB_20171115182310_EV,1,0.9801598787307739,0.9801598787307739
B081.PB_20110507115024_EV,1,0.9566519260406494,0.9566519260406494
ALEP.HV_20180728103502_EV,1,0.2874113619327545,0.3178274631500244
B086.PB_20151014170523_EV,1,0.9222467541694641,0.9222467541694641
B084.PB_20160725022222_EV,1,0.9259011745452881,0.9259011745452881
ARK.KR_20110225033642_EV,1,0.9829079508781433,0.9829079508781433
B045.PB_20140320012000_EV,1,0.9433035850524902,0.9433035850524902
B086.PB_20120518103710_EV,1,0.9929261803627014,0.9929261803627014
B084.PB_20120905055810_EV,1,0.9534745216369629,0.9617050886154175
B066.PB_20130201204738_EV,1,0.9709628224372864,0.9709628224372864
AHUD.HV_20180630203545_EV,1,0.9589767456054688,0.9589767456054688
B046.PB_20131011022348_EV,1,0.9933550357818604,0.9933550357818604
B047.PB_20130303181025_EV,1,0.9619829654693604,0.9619829654693604
B047.PB_20170526214720_EV,1,0.9703544974327087,0.9703544974327087
B086.PB_20130302213014_EV,1,0.9941761493682861,0.9941761493682861
B065.PB_20140708094540_EV,1,0.9818682670593262,0.9818682670593262
AHUD.HV_20180708030308_EV,1,0.9310080409049988,0.9310080409049988
ALEP.HV_20160704090548_EV,1,0.9937909245491028,0.9937909245491028
B047.PB_20161120133826_EV,1,0.993378758430481,0.993378758430481
ARG.HL_20050401034203_EV,1,0.9307371973991394,0.9307371973991394
B045.PB_20170419033730_EV,1,0.9555371403694153,0.9555371403694153
B046.PB_20110412121634_EV,1,0.9905016422271729,0.9905016422271729
B084.PB_20130320075017_EV,1,0.980122983455658,0.9811809062957764
ARG.HL_20090624211017_EV,1,0.28544357419013977,0.288479208946228
ANVS.KR_20110105104607_EV,1,0.8455532789230347,0.8615790605545044
AHUD.HV_20170303055644_EV,1,0.9513789415359497,0.9513789415359497
ALEP.HV_20180731180309_EV,1,0.9740241765975952,0.9740241765975952
ACH.AV_20170901202654_EV,1,0.9931406378746033,0.9931406378746033
B081.PB_20130208062925_EV,1,0.9667832255363464,0.9667832255363464
B086.PB_20160218122335_EV,1,0.9817996621131897,0.9817996621131897
B087.PB_20111005074438_EV,1,0.9868146181106567,0.9868146181106567
ALEP.HV_20160708223208_EV,1,0.9938392043113708,0.9938392043113708
AOPR.PR_20171221120501_EV,1,0.8795452117919922,0.8864198923110962
AHUD.HV_20180705020553_EV,1,0.8789047598838806,0.8789047598838806
B075.PB_20140316203721_EV,1,0.9300612211227417,0.9300612211227417
B046.PB_20160606094814_EV,1,0.9885089993476868,0.9885089993476868
B046.PB_20141125103817_EV,1,0.992263674736023,0.992263674736023
B046.PB_20130924081648_EV,1,0.9840149283409119,0.9840149283409119
AHUD.HV_20180616182734_EV,1,0.058496423065662384,0.0623767264187336
B086.PB_20170310002010_EV,1,0.9898756146430969,0.9898756146430969
B046.PB_20140319081117_EV,1,0.9783807396888733,0.9783807396888733
B067.PB_20130703214258_EV,1,0.9763641357421875,0.9765338897705078
AGPR.PR_20140213235225_EV,1,0.9363254308700562,0.9363254308700562
B047.PB_20130423144433_EV,1,0.9750678539276123,0.9766223430633545
ALEP.HV_20160903051020_EV,1,0.8921674489974976,0.8921674489974976
B046.PB_20170719082555_EV,1,0.9559077024459839,0.9571991562843323
AHUD.HV_20160820010147_EV,1,0.8352997303009033,0.8352997303009033
B067.PB_20130412053557_EV,1,0.9699806571006775,0.9699806571006775
B081.PB_20140517151949_EV,1,0.9632527828216553,0.9632527828216553
B084.PB_20110319032058_EV,1,0.9927748441696167,0.9927748441696167
B045.PB_20140319025658_EV,1,0.9069515466690063,0.9069515466690063
AUCH.AV_20150402131516_EV,1,0.06816910207271576,0.07798976451158524
AHUD.HV_20150629035036_EV,1,0.9810479879379272,0.9810479879379272
B084.PB_20151104163132_EV,1,0.8613391518592834,0.862252950668335
AU22.AV_20140420060238_EV,1,0.45794665813446045,0.45794665813446045
AHUD.HV_20180625112913_EV,1,0.6793708801269531,0.6793708801269531
ATKA.AK_20111208230326_EV,1,0.4729865789413452,0.4786365032196045
AHUD.HV_20180722202512_EV,1,0.966198742389679,0.966198742389679
B065.PB_20180613101230_EV,1,0.9826555252075195,0.9826555252075195
B067.PB_20170924082641_EV,1,0.9886375069618225,0.9886375069618225
AIND.HV_20170513022058_EV,1,0.9513209462165833,0.9513209462165833
B045.PB_20130803210121_EV,1,0.9727583527565002,0.9727583527565002
ALEP.HV_20151020153317_EV,1,0.8306143879890442,0.8306143879890442
B049.PB_20150421045048_EV,1,0.9776089191436768,0.9776089191436768
AGPR.PR_20170607175010_EV,1,0.3837868273258209,0.400572806596756
B045.PB_20171205223106_EV,1,0.9343912601470947,0.9408025741577148
AHUD.HV_20180609023701_EV,1,0.937343955039978,0.937343955039978
B073.PB_20130526140107_EV,1,0.9686682820320129,0.9686682820320129
B049.PB_20170217192506_EV,1,0.928823709487915,0.928823709487915
ARG.HL_20101127012040_EV,1,0.8832145929336548,0.8832145929336548
B047.PB_20150606090001_EV,1,0.9697646498680115,0.9697646498680115
B081.PB_20131020170603_EV,1,0.9948347806930542,0.9948347806930542
B082.PB_20130617115534_EV,1,0.5376438498497009,0.5538648962974548
B082.PB_20120602184855_EV,1,0.9867413640022278,0.9867413640022278
AKH.GO_20131025234504_EV,1,0.9345644116401672,0.9345644116401672
B082.PB_20130328062932_EV,1,0.9938989877700806,0.9938989877700806
ATKA.AK_20180103125917_EV,1,0.8673303723335266,0.8673303723335266
AKH.GO_20120723094146_EV,1,0.9175522923469543,0.9175522923469543
B076.PB_20150327095348_EV,1,0.9365391135215759,0.9365391135215759
B081.PB_20150704030828_EV,1,0.9726585149765015,0.9748285412788391
AUWS.AV_20180124203648_EV,1,0.5149389505386353,0.5149389505386353
B082.PB_20120413092932_EV,1,0.9884922504425049,0.9884922504425049
AU22.AV_20140201224857_EV,1,0.45937684178352356,0.45937684178352356
B081.PB_20110703232551_EV,1,0.9856836199760437,0.9878625869750977
ANGG.DK_20150707003137_EV,1,0.9401298761367798,0.9401298761367798
B047.PB_20160906153502_EV,1,0.9849821329116821,0.9866132140159607
AHUD.HV_20170419201223_EV,1,0.9023791551589966,0.9023791551589966
AHUD.HV_20180704151450_EV,1,0.6908348798751831,0.6908348798751831
AHUD.HV_20180505221442_EV,1,0.6692728996276855,0.6692728996276855
ARG.HL_20090206024844_EV,1,0.6597763895988464,0.6597763895988464
ARK.KR_20131029054803_EV,1,0.7315493822097778,0.7315493822097778
B082.PB_20110813052639_EV,1,0.9716995358467102,0.9720252156257629
B084.PB_20130326153952_EV,1,0.9563983082771301,0.9565780758857727
B045.PB_20140314232754_EV,1,0.9443813562393188,0.9501654505729675
B058.PB_20130810232220_EV,1,0.9080013632774353,0.9080013632774353
B076.PB_20130426003019_EV,1,0.9920582175254822,0.9920582175254822
B065.PB_20180730142333_EV,1,0.9845768809318542,0.9845768809318542
B086.PB_20160104102541_EV,1,0.9281015992164612,0.9281015992164612
AHUD.HV_20180710090032_EV,1,0.9859558343887329,0.9859558343887329
B046.PB_20170306031211_EV,1,0.9898260831832886,0.9898260831832886
B065.PB_20170504201924_EV,1,0.9532890319824219,0.9532890319824219
ALN.HT_20110102185959_EV,1,0.8433693647384644,0.8540422320365906
B081.PB_20130515162003_EV,1,0.9464958310127258,0.9464958310127258
B046.PB_20170522102048_EV,1,0.9938617944717407,0.9938617944717407
109C.TA_20070913131106_EV,1,0.8970815539360046,0.8970815539360046
AHUD.HV_20160413125358_EV,1,0.6218208074569702,0.6804519891738892
B082.PB_20150830020108_EV,1,0.9967131614685059,0.9967131614685059
B047.PB_20121011064938_EV,1,0.9823920130729675,0.9823920130729675
ALEP.HV_20180710105230_EV,1,0.828257143497467,0.828257143497467
AHUD.HV_20180729020656_EV,1,0.7254973649978638,0.7254973649978638
B047.PB_20101023165853_EV,1,0.9819824695587158,0.9819824695587158
ABKAR.KZ_20080621034912_EV,1,0.6817259192466736,0.6817259192466736
AHUD.HV_20180618001527_EV,1,0.5941096544265747,0.5941096544265747
AHUD.HV_20180320122416_EV,1,0.9590787291526794,0.9590787291526794
AIND.HV_20150802194837_EV,1,0.9628093242645264,0.9628093242645264
B086.PB_20131021041118_EV,1,0.9156590700149536,0.9205558896064758
B065.PB_20110114145252_EV,1,0.9892919659614563,0.9892919659614563
B058.PB_20131202093417_EV,1,0.9950346946716309,0.9950346946716309
B047.PB_20130509060527_EV,1,0.9937346577644348,0.9937346577644348
B058.PB_20110309134434_EV,1,0.9896714687347412,0.9896714687347412
B072.PB_20140910185648_EV,1,0.8503732085227966,0.8503732085227966
AHUD.HV_20180730060235_EV,1,0.6557337641716003,0.6557337641716003
AAM2.ZQ_20090331152935_EV,1,0.9790167212486267,0.9790167212486267
AIND.HV_20160617202200_EV,1,0.9877436757087708,0.9877436757087708
B046.PB_20170312224418_EV,1,0.9701799154281616,0.9701799154281616
B086.PB_20120726172634_EV,1,0.9852016568183899,0.9852016568183899
B082.PB_20130326153949_EV,1,0.9609560370445251,0.9609560370445251
B049.PB_20130819081247_EV,1,0.9735218286514282,0.9735218286514282
B086.PB_20130918164451_EV,1,0.9591869711875916,0.9591869711875916
ALEP.HV_20180729101129_EV,1,0.09467635303735733,0.09565657377243042
AKUT.AT_20060401061818_EV,1,0.760769784450531,0.7615486979484558
ARG.HL_20090410104907_EV,1,0.9325157999992371,0.9325157999992371
B047.PB_20130219102034_EV,1,0.9908603429794312,0.9908603429794312
B058.PB_20151026231009_EV,1,0.9883025288581848,0.9899808764457703
B067.PB_20140921043340_EV,1,0.9725043773651123,0.9725043773651123
B045.PB_20140329081438_EV,1,0.9260185956954956,0.9278237819671631
B073.PB_20120907132209_EV,1,0.9261752367019653,0.9261752367019653
B086.PB_20101203041011_EV,1,0.9923088550567627,0.9923088550567627
ARG.HL_20071105234356_EV,1,0.8961762189865112,0.8961762189865112
B046.PB_20130324225612_EV,1,0.9859898090362549,0.9872981309890747
B065.PB_20160731041655_EV,1,0.9382964968681335,0.9382964968681335
B058.PB_20180324162428_EV,1,0.9368203282356262,0.9368203282356262
B082.PB_20110404011803_EV,1,0.9902536273002625,0.9905381202697754
B087.PB_20110322230613_EV,1,0.992335855960846,0.992335855960846
B045.PB_20171009093826_EV,1,0.9779644012451172,0.9779644012451172
AHUD.HV_20170622045328_EV,1,0.680129885673523,0.680129885673523
B065.PB_20170301063118_EV,1,0.9938847422599792,0.9938847422599792
B065.PB_20131030054915_EV,1,0.9667859077453613,0.9667859077453613
B066.PB_20131030155936_EV,1,0.9880877137184143,0.9880877137184143
AHUD.HV_20180624113713_EV,1,0.8842873573303223,0.8842873573303223
B086.PB_20070731053506_EV,1,0.9680675268173218,0.9680675268173218
AHUD.HV_20180608114520_EV,1,0.9300071001052856,0.9300071001052856
B047.PB_20150321101437_EV,1,0.9800922870635986,0.9800922870635986
B081.PB_20140428204554_EV,1,0.9660093784332275,0.9676586985588074
ADO.CI_20170310074348_EV,1,0.9809622168540955,0.9809622168540955
B082.PB_20130627024443_EV,1,0.9815371632575989,0.9824644923210144
B082.PB_20110325133140_EV,1,0.9887223243713379,0.9887223243713379
ARG.HL_20080107161418_EV,1,0.8465325832366943,0.8465325832366943
B046.PB_20110810171727_EV,1,0.9899975657463074,0.9899975657463074
ANVS.KR_20110209055046_EV,1,0.7963129281997681,0.7963129281997681
B049.PB_20130928011731_EV,1,0.9737686514854431,0.9737686514854431
ARV.CI_20180625222019_EV,1,0.6859878897666931,0.6869394183158875
AHUD.HV_20180701000138_EV,1,0.746715784072876,0.746715784072876
AIND.HV_20170326075354_EV,1,0.9180494546890259,0.9180494546890259
B081.PB_20130329060834_EV,1,0.9670772552490234,0.9681460857391357
B081.PB_20130327072029_EV,1,0.9841931462287903,0.9869857430458069
B082.PB_20120920093212_EV,1,0.9883309006690979,0.9883309006690979
AGPR.PR_20170530012229_EV,1,0.9533423185348511,0.9585368037223816
AKRB.AV_20130720003120_EV,1,0.31911513209342957,0.38073864579200745
B065.PB_20140318103830_EV,1,0.9387460947036743,0.9387460947036743
B065.PB_20140829224737_EV,1,0.9913302659988403,0.9913302659988403
B084.PB_20121003234244_EV,1,0.9830896854400635,0.985727846622467
AHUD.HV_20180610191309_EV,1,0.7735268473625183,0.7735268473625183
B065.PB_20130706232224_EV,1,0.9468136429786682,0.9468136429786682
AHUD.HV_20180619230419_EV,1,0.7434665560722351,0.7434665560722351
B075.PB_20180210230501_EV,1,0.8558745384216309,0.8677237033843994
ACH.AV_20120413112819_EV,1,0.9925026893615723,0.9925026893615723
B065.PB_20170312002522_EV,1,0.877564549446106,0.8957882523536682
B047.PB_20160616171638_EV,1,0.9606463313102722,0.9620419144630432
AMKA.AV_20171104210433_EV,1,0.9267740249633789,0.9267740249633789
ALEP.HV_20170619094658_EV,1,0.8164496421813965,0.8164496421813965
AHUD.HV_20161124082822_EV,1,0.9831477403640747,0.9831477403640747
AHUD.HV_20161130131325_EV,1,0.8786293864250183,0.8786293864250183
ALEP.HV_20160416010438_EV,1,0.418023943901062,0.437899112701416
AHUD.HV_20180722072634_EV,1,0.7843723297119141,0.7843723297119141
B086.PB_20140410071352_EV,1,0.9406474232673645,0.9406474232673645
ADO.CI_20180327213943_EV,1,0.9893667101860046,0.9893667101860046
B072.PB_20141210024232_EV,1,0.8761681914329529,0.8761681914329529
ALEP.HV_20180719032109_EV,1,0.21256180107593536,0.25879159569740295
AHUD.HV_20170717032825_EV,1,0.6979323625564575,0.7055997252464294
AMKA.AV_20170813143207_EV,1,0.9314410090446472,0.9314410090446472
B073.PB_20120901041419_EV,1,0.9951385259628296,0.9951385259628296
B066.PB_20131216184730_EV,1,0.9727181792259216,0.9727181792259216
B086.PB_20160502233327_EV,1,0.9865102171897888,0.9887867569923401
B079.PB_20140214150723_EV,1,0.9738041758537292,0.9738041758537292
B084.PB_20080509044344_EV,1,0.9695088863372803,0.9695088863372803
B045.PB_20110316213428_EV,1,0.9167165160179138,0.923059344291687
B065.PB_20140215201642_EV,1,0.9707580804824829,0.9707580804824829
ADO.CI_20080519152211_EV,1,0.9252368211746216,0.9252368211746216
B046.PB_20130810134959_EV,1,0.8788403272628784,0.8788403272628784
B084.PB_20120711061311_EV,1,0.8511584997177124,0.8640381693840027
B082.PB_20110614083510_EV,1,0.9871150255203247,0.9871150255203247
AIND.HV_20170321051034_EV,1,0.9891191720962524,0.9891191720962524
AHUD.HV_20180731233635_EV,1,0.9506163001060486,0.9506163001060486
ARG.HL_20060808194134_EV,1,0.8550851941108704,0.8550851941108704
B082.PB_20130131080631_EV,1,0.9855422973632812,0.9855422973632812
B045.PB_20170424161621_EV,1,0.9448398947715759,0.9493762850761414
AHUD.HV_20180718204056_EV,1,0.7030860781669617,0.7030860781669617
B047.PB_20130626041209_EV,1,0.9668758511543274,0.9688310623168945
B084.PB_20130516003030_EV,1,0.9686406254768372,0.9748666882514954
AHUD.HV_20180503052839_EV,1,0.9333275556564331,0.9333275556564331
ALN.HT_20131123102223_EV,1,0.7368476986885071,0.7368476986885071
AAM2.ZQ_20080711172021_EV,1,0.987083911895752,0.987083911895752
ALEP.HV_20180630161626_EV,1,0.007899783551692963,0.007899783551692963
B086.PB_20130221120042_EV,1,0.9698274731636047,0.9698274731636047
AHUD.HV_20160910224943_EV,1,0.9125345349311829,0.9125345349311829
B081.PB_20130118165757_EV,1,0.9615644216537476,0.9631659388542175
AHUD.HV_20180715024603_EV,1,0.8915714025497437,0.8915714025497437
B081.PB_20080510115212_EV,1,0.9656676650047302,0.9664967656135559
AIND.HV_20170619042503_EV,1,0.9598753452301025,0.9598753452301025
AHUD.HV_20170806192908_EV,1,0.8835735321044922,0.8835735321044922
B082.PB_20180411064125_EV,1,0.972647488117218,0.972647488117218
AMKA.AV_20110217133517_EV,1,0.9698187112808228,0.9698187112808228
AHUD.HV_20180613021447_EV,1,0.9077931642532349,0.9077931642532349
AHUD.HV_20180612031548_EV,1,0.5929054021835327,0.5929054021835327
B049.PB_20150707165431_EV,1,0.9674256443977356,0.9674256443977356
B045.PB_20171225102052_EV,1,0.9778050184249878,0.9778050184249878
ALEP.HV_20170626191935_EV,1,0.7675234079360962,0.779582142829895
AHUD.HV_20180723170138_EV,1,0.7881941199302673,0.7881941199302673
AHUD.HV_20180103225201_EV,1,0.9433015584945679,0.9433015584945679
AHUD.HV_20180608220206_EV,1,0.5751945376396179,0.5751945376396179
B054.PB_20180429182844_EV,1,0.9817405939102173,0.9817405939102173
AHUD.HV_20180423113247_EV,1,0.9745315909385681,0.9745315909385681
ALEP.HV_20180721013237_EV,1,0.14388206601142883,0.21557211875915527
B065.PB_20131222004326_EV,1,0.9915444850921631,0.9915444850921631
B065.PB_20131206044103_EV,1,0.948921263217926,0.948921263217926
AHUD.HV_20170625070220_EV,1,0.7298347353935242,0.7298347353935242
AHUD.HV_20151228020448_EV,1,0.9691446423530579,0.9691446423530579
ALEP.HV_20160531042608_EV,1,0.9895557761192322,0.9895557761192322
ALEP.HV_20180730074918_EV,1,0.4610670208930969,0.5809504985809326
B084.PB_20170708001323_EV,1,0.9945440292358398,0.9945440292358398
B045.PB_20131102222919_EV,1,0.9170691967010498,0.9170691967010498
ALEP.HV_20180608105706_EV,1,0.8748104572296143,0.9450150728225708
B086.PB_20170811002240_EV,1,0.03572971746325493,0.13229310512542725
AUSB.AV_20180726121532_EV,1,0.4971194267272949,0.4971194267272949
AAM2.ZQ_20080204195110_EV,1,0.9695159792900085,0.9695159792900085
B046.PB_20130614005513_EV,1,0.9781517386436462,0.9781517386436462
B084.PB_20150506225806_EV,1,0.8587161898612976,0.8603759407997131
B047.PB_20131109204935_EV,1,0.9776426553726196,0.9776426553726196
ALEP.HV_20170420091955_EV,1,0.8250500559806824,0.8250500559806824
B049.PB_20130819080533_EV,1,0.9761642813682556,0.9761642813682556
AKS.AV_20121231050116_EV,1,0.8994250297546387,0.8994250297546387
B079.PB_20150413165953_EV,1,0.9784806966781616,0.9784806966781616
AIND.HV_20170522144339_EV,1,0.9469026923179626,0.9469026923179626
AHUD.HV_20180618113023_EV,1,0.824657142162323,0.824657142162323
AHUD.HV_20180613195035_EV,1,0.6875332593917847,0.6875332593917847
AHUD.HV_20180727234652_EV,1,0.9408279061317444,0.9408279061317444
B045.PB_20120905133831_EV,1,0.9533840417861938,0.9533840417861938
AIND.HV_20170514221438_EV,1,0.9821317195892334,0.9821317195892334
AIND.HV_20161029221220_EV,1,0.9334331750869751,0.9334331750869751
B046.PB_20120309234843_EV,1,0.9830999374389648,0.9830999374389648
B067.PB_20120329100040_EV,1,0.8038575649261475,0.8038575649261475
B082.PB_20161024064234_EV,1,0.981145441532135,0.9826281666755676
AHUD.HV_20180728064222_EV,1,0.9696014523506165,0.9696014523506165
AHUD.HV_20180721044906_EV,1,0.7879887223243713,0.7879887223243713
B086.PB_20070718142547_EV,1,0.9828360676765442,0.9828360676765442
B047.PB_20140801122516_EV,1,0.9807140231132507,0.9807140231132507
B065.PB_20151202102042_EV,1,0.9467076659202576,0.9467076659202576
B058.PB_20110121002829_EV,1,0.9917701482772827,0.9917701482772827
AOPR.PR_20180208195246_EV,1,0.8001817464828491,0.8001817464828491
AIND.HV_20161101074418_EV,1,0.9670752286911011,0.9670752286911011
B086.PB_20150702155043_EV,1,0.9526651501655579,0.9589645862579346
ALEP.HV_20170807065909_EV,1,0.8640579581260681,0.8640579581260681
AU22.AV_20180724231335_EV,1,0.6829866766929626,0.698927640914917
B084.PB_20150528193018_EV,1,0.9952599406242371,0.9952599406242371
AHUD.HV_20180616114807_EV,1,0.7028429508209229,0.7028429508209229
AHUD.HV_20180619081835_EV,1,0.7954064607620239,0.7954064607620239
AHUD.HV_20150428041600_EV,1,0.9624563455581665,0.9624563455581665
B073.PB_20131214211602_EV,1,0.9448639750480652,0.9527373909950256
B065.PB_20171209041248_EV,1,0.9819504022598267,0.9819504022598267
B081.PB_20070718224454_EV,1,0.9616003036499023,0.9616003036499023
B065.PB_20180728160153_EV,1,0.9921320080757141,0.9921320080757141
B047.PB_20130527062618_EV,1,0.9654944539070129,0.9680801630020142
B084.PB_20170223111718_EV,1,0.9518663883209229,0.9518663883209229
AHUD.HV_20180722164024_EV,1,0.8685232996940613,0.8685232996940613
B082.PB_20120716040901_EV,1,0.9739140272140503,0.9756196737289429
AHUD.HV_20151024170752_EV,1,0.9577620625495911,0.9577620625495911
AKH.GO_20130618144741_EV,1,0.9548397660255432,0.9548397660255432
ALEP.HV_20161201025831_EV,1,0.9912756681442261,0.9912756681442261
B067.PB_20130107195512_EV,1,0.9395595788955688,0.9395595788955688
B065.PB_20140108041831_EV,1,0.9455326795578003,0.9455326795578003
ADO.CI_20121127005827_EV,1,0.9735218286514282,0.9735218286514282
B067.PB_20120304091903_EV,1,0.912598192691803,0.912598192691803
ALEP.HV_20160930224511_EV,1,0.9686546325683594,0.9686546325683594
B047.PB_20131216214945_EV,1,0.979832649230957,0.9809138178825378
B075.PB_20170714014930_EV,1,0.9789166450500488,0.9789166450500488
B076.PB_20180712080637_EV,1,0.9256378412246704,0.9256378412246704
AHUD.HV_20180625050313_EV,1,0.8915672302246094,0.8915672302246094
AHUD.HV_20180722080959_EV,1,0.6064268350601196,0.6064268350601196
B082.PB_20101208012803_EV,1,0.9788898229598999,0.9799731969833374
ALN.HT_20130111215620_EV,1,0.7370211482048035,0.7370211482048035
ARSB.KR_20121008003021_EV,1,0.9109093546867371,0.914557158946991
B046.PB_20140716065130_EV,1,0.9730667471885681,0.9782249927520752
AIND.HV_20170708132233_EV,1,0.973604679107666,0.973604679107666
ALEP.HV_20160114062515_EV,1,0.7184650897979736,0.7184650897979736
B047.PB_20140915103930_EV,1,0.9866423606872559,0.9866423606872559
AHUD.HV_20180723213551_EV,1,0.9118369221687317,0.9118369221687317
AHUD.HV_20160618000829_EV,1,0.939558744430542,0.939558744430542
B078.PB_20180720120654_EV,1,0.9612448811531067,0.9612448811531067
B086.PB_20160507230458_EV,1,0.816888153553009,0.8170406818389893
AAM2.ZQ_20080405060029_EV,1,0.9862741827964783,0.9862741827964783
B082.PB_20160504134756_EV,1,0.9267213940620422,0.9267213940620422
B075.PB_20130703143101_EV,1,0.9244464039802551,0.9309499859809875
B084.PB_20160926043830_EV,1,0.9703720211982727,0.976682722568512
B081.PB_20080602062456_EV,1,0.958784818649292,0.9691005349159241
AU22.AV_20131116144158_EV,1,0.9307299852371216,0.9307299852371216
AKUT.AT_20180326031017_EV,1,0.6200337409973145,0.6200337409973145
B046.PB_20140228031224_EV,1,0.9896389245986938,0.9896389245986938
B049.PB_20101210203541_EV,1,0.9310750365257263,0.9310750365257263
AIND.HV_20170611065404_EV,1,0.9707759618759155,0.9707759618759155
AMKA.AV_20180304085900_EV,1,0.9220407605171204,0.9220407605171204
B058.PB_20120624031218_EV,1,0.993396520614624,0.993396520614624
AKUT.AT_20171012161853_EV,1,0.8677250742912292,0.8677250742912292
ALEP.HV_20161025063447_EV,1,0.7895316481590271,0.7895316481590271
B065.PB_20110502224107_EV,1,0.9886906147003174,0.9886906147003174
AHUD.HV_20170426100618_EV,1,0.936732292175293,0.936732292175293
B081.PB_20140527021059_EV,1,0.9939655661582947,0.9939655661582947
B082.PB_20131127102241_EV,1,0.9882432818412781,0.988651692867279
B086.PB_20170308032156_EV,1,0.9924747347831726,0.9924747347831726
B046.PB_20140324123921_EV,1,0.9589998126029968,0.9589998126029968
AHUD.HV_20180726010835_EV,1,0.9486840963363647,0.9486840963363647
B086.PB_20120623022015_EV,1,0.9022997617721558,0.9022997617721558
AHUD.HV_20150424194650_EV,1,0.9814053177833557,0.9814053177833557
AHUD.HV_20180725092025_EV,1,0.8149202466011047,0.8149202466011047
B045.PB_20130503002037_EV,1,0.9443524479866028,0.9443524479866028
B084.PB_20130123084546_EV,1,0.9776171445846558,0.9787716269493103
AIND.HV_20170629211049_EV,1,0.966621458530426,0.966621458530426
AAM2.ZQ_20070918225624_EV,1,0.9728506207466125,0.9728506207466125
ASTN.ET_20160220092427_EV,1,0.9887531995773315,0.9887531995773315
B082.PB_20130221120042_EV,1,0.970801591873169,0.970801591873169
B082.PB_20160504155119_EV,1,0.9360347986221313,0.9360347986221313
B065.PB_20140108150536_EV,1,0.9375714063644409,0.9375714063644409
B046.PB_20150923121045_EV,1,0.9495348930358887,0.9495348930358887
B046.PB_20160616171640_EV,1,0.9805890917778015,0.9820429682731628
B086.PB_20150124105956_EV,1,0.9886810779571533,0.9898256659507751
AHUD.HV_20180704095934_EV,1,0.8215159773826599,0.8215159773826599
B047.PB_20170418201230_EV,1,0.9961274266242981,0.9961274266242981
AMKA.AV_20171018190119_EV,1,0.5418531894683838,0.5418531894683838
B072.PB_20120603042700_EV,1,0.9949500560760498,0.9949500560760498
AIND.HV_20160820072052_EV,1,0.9344892501831055,0.9344892501831055
ARV.CI_20130511105343_EV,1,0.9316357970237732,0.9316357970237732
