trace_name,label,p_window,p_trace
B058.PB_20170218005707_EV,1,0.3802415728569031,0.3802415728569031
B084.PB_20120610005944_EV,1,0.8458428978919983,0.8458428978919983
B047.PB_20180320190531_EV,1,0.6488395929336548,0.6488395929336548
B084.PB_20150816202027_EV,1,0.7511811256408691,0.7511811256408691
AHUD.HV_20161017121908_EV,1,0.9676064252853394,0.9676064252853394
B045.PB_20110701132737_EV,1,0.659476101398468,0.659476101398468
AHUD.HV_20180725183003_EV,1,0.7137755751609802,0.7137755751609802
AHUD.HV_20150620080959_EV,1,0.969651997089386,0.969651997089386
B046.PB_20130407000922_EV,1,0.9067546129226685,0.9067546129226685
B084.PB_20110719060656_EV,1,0.7539986968040466,0.7539986968040466
AHUD.HV_20180730174632_EV,1,0.7882369160652161,0.7882369160652161
ALEP.HV_20150827034629_EV,1,0.9464537501335144,0.9464537501335144
B072.PB_20180720120654_EV,1,0.7575328350067139,0.7575328350067139
AUSB.AV_20171206163057_EV,1,0.7020279169082642,0.7020279169082642
B066.PB_20121101143411_EV,1,0.8393977880477905,0.8393977880477905
B058.PB_20150318165707_EV,1,0.9449030160903931,0.9449030160903931
AHUD.HV_20180729194813_EV,1,0.7763241529464722,0.7763241529464722
AHUD.HV_20180626081210_EV,1,0.7881861925125122,0.7881861925125122
B046.PB_20161005093216_EV,1,0.974356472492218,0.974356472492218
B067.PB_20171124153850_EV,1,0.8847456574440002,0.8847456574440002
ACH.AV_20180502003318_EV,1,0.803926408290863,0.803926408290863
B046.PB_20110628194647_EV,1,0.7250919938087463,0.7250919938087463
B046.PB_20121221150142_EV,1,0.969903826713562,0.969903826713562
AUSB.AV_20180301060158_EV,1,0.8250171542167664,0.8250171542167664
B081.PB_20130125222159_EV,1,0.732636034488678,0.732636034488678
B046.PB_20140221090301_EV,1,0.6270104050636292,0.6270104050636292
B046.PB_20130723000635_EV,1,0.8116553425788879,0.8116553425788879
AHUD.HV_20180610092336_EV,1,0.7353074550628662,0.7353074550628662
B045.PB_20140405152329_EV,1,0.4957486689090729,0.4957486689090729
B046.PB_20140524194618_EV,1,0.7538000345230103,0.7538000345230103
AHUD.HV_20180712203800_EV,1,0.8878757357597351,0.8878757357597351
AHUD.HV_20180617105438_EV,1,0.6623858213424683,0.6623858213424683
B046.PB_20161030134237_EV,1,0.9989765882492065,0.9989765882492065
B082.PB_20111205043833_EV,1,0.9429682493209839,0.9429682493209839
AHUD.HV_20160203092033_EV,1,0.9180963635444641,0.9180963635444641
B047.PB_20131204084412_EV,1,0.8169789910316467,0.8169789910316467
AHUD.HV_20180630113827_EV,1,0.7637467384338379,0.7637467384338379
B086.PB_20160314010733_EV,1,0.6994914412498474,0.6994914412498474
B057.PB_20130607051208_EV,1,0.5098142623901367,0.5098142623901367
AHUD.HV_20180727072941_EV,1,0.5690458416938782,0.5690458416938782
AIND.HV_20160326163359_EV,1,0.9724928736686707,0.9724928736686707
AHUD.HV_20180622044457_EV,1,0.4527032673358917,0.4527032673358917
AAM2.ZQ_20080703173519_EV,1,0.9914351105690002,0.9914351105690002
B058.PB_20161018202155_EV,1,0.9387247562408447,0.9387247562408447
ARK.KR_20120916015555_EV,1,0.8675552606582642,0.8675552606582642
B045.PB_20140929174832_EV,1,0.9377316832542419,0.9377316832542419
B045.PB_20131220052815_EV,1,0.1652049869298935,0.1652049869298935
ARG.HL_20090620002735_EV,1,0.7642813920974731,0.7642813920974731
B045.PB_20130501210544_EV,1,0.9223689436912537,0.9223689436912537
AKUT.AT_20110608113149_EV,1,0.7373754382133484,0.7373754382133484
AHUD.HV_20170413050000_EV,1,0.9985684156417847,0.9985684156417847
AKLV.AV_20150101004517_EV,1,0.7472388744354248,0.7472388744354248
B049.PB_20131121003633_EV,1,0.48945152759552,0.48945152759552
ATKA.AK_20180331063830_EV,1,0.7203965187072754,0.7203965187072754
B067.PB_20150325025141_EV,1,0.7808663845062256,0.7808663845062256
AU22.AV_20180209083051_EV,1,0.5619969964027405,0.5619969964027405
B081.PB_20130920061042_EV,1,0.6944776177406311,0.6944776177406311
B054.PB_20151018003500_EV,1,0.7390521764755249,0.7390521764755249
B058.PB_20160720074739_EV,1,0.9980592131614685,0.9980592131614685
B082.PB_20150408104908_EV,1,0.9982194304466248,0.9982194304466248
AU22.AV_20171010015047_EV,1,0.758226215839386,0.758226215839386
ATKA.AK_20120423111442_EV,1,0.7540294528007507,0.7540294528007507
B081.PB_20130327175028_EV,1,0.8056405186653137,0.8056405186653137
B086.PB_20080502141709_EV,1,0.9977988600730896,0.9977988600730896
AHUD.HV_20160825214259_EV,1,0.9857557415962219,0.9857557415962219
B072.PB_20141210023232_EV,1,0.8036997318267822,0.8036997318267822
B065.PB_20150819175257_EV,1,0.7224461436271667,0.7224461436271667
B084.PB_20070904094656_EV,1,0.6023929715156555,0.6023929715156555
B065.PB_20110907092354_EV,1,0.8238219022750854,0.8238219022750854
B079.PB_20180122215155_EV,1,0.886989176273346,0.886989176273346
AHUD.HV_20180728201521_EV,1,0.5846869945526123,0.5846869945526123
AKRB.AV_20110527230843_EV,1,0.7776825428009033,0.7776825428009033
B047.PB_20170519114744_EV,1,0.6863018274307251,0.6863018274307251
B047.PB_20140302025634_EV,1,0.9883431792259216,0.9883431792259216
AHUD.HV_20160725065135_EV,1,0.5445108413696289,0.5445108413696289
ARSB.KR_20140317034441_EV,1,0.9745705127716064,0.9745705127716064
AHUD.HV_20180722081104_EV,1,0.8985714912414551,0.8985714912414551
B049.PB_20140405152328_EV,1,0.730174720287323,0.730174720287323
B047.PB_20101118051315_EV,1,0.658067524433136,0.658067524433136
B073.PB_20110619131943_EV,1,0.9869869351387024,0.9869869351387024
B082.PB_20150711091056_EV,1,0.7968302965164185,0.7968302965164185
B076.PB_20120910025144_EV,1,0.7624785900115967,0.7624785900115967
B086.PB_20170217224047_EV,1,0.9778035283088684,0.9778035283088684
B082.PB_20180108050317_EV,1,0.9814172387123108,0.9814172387123108
AHUD.HV_20170629211045_EV,1,0.747535765171051,0.747535765171051
ALEP.HV_20170815133536_EV,1,0.9799097776412964,0.9799097776412964
B045.PB_20141028153102_EV,1,0.9357613325119019,0.9357613325119019
ALEP.HV_20180611172200_EV,1,0.656804084777832,0.656804084777832
B075.PB_20170805172222_EV,1,0.8267483711242676,0.8267483711242676
ADO.CI_20140731204043_EV,1,0.676845908164978,0.676845908164978
B086.PB_20150924010746_EV,1,0.7377572655677795,0.7377572655677795
AHUD.HV_20150503091126_EV,1,0.9736257791519165,0.9736257791519165
B067.PB_20120506212351_EV,1,0.9925169348716736,0.9925169348716736
B082.PB_20170712061217_EV,1,0.979373037815094,0.979373037815094
AHUD.HV_20180729090347_EV,1,0.8745151162147522,0.8745151162147522
B054.PB_20110303161017_EV,1,0.9702549576759338,0.9702549576759338
AOPR.PR_20180424031616_EV,1,0.6091991662979126,0.6091991662979126
AKSA.AV_20170903045014_EV,1,0.754956841468811,0.754956841468811
AIND.HV_20170802191433_EV,1,0.74922114610672,0.74922114610672
AU22.AV_20171217014857_EV,1,0.6778144836425781,0.6778144836425781
AAM2.ZQ_20070426180148_EV,1,0.9988948702812195,0.9988948702812195
B065.PB_20120714134311_EV,1,0.9951711297035217,0.9951711297035217
B081.PB_20080718011320_EV,1,0.8594085574150085,0.8594085574150085
B084.PB_20130403092526_EV,1,0.8022907972335815,0.8022907972335815
B046.PB_20151107114107_EV,1,0.6601239442825317,0.6601239442825317
AHUD.HV_20160420060719_EV,1,0.9509971737861633,0.9509971737861633
AKRB.AV_20101118073442_EV,1,0.8065664172172546,0.8065664172172546
B046.PB_20150923224618_EV,1,0.5616877675056458,0.5616877675056458
B065.PB_20170208164332_EV,1,0.9769410490989685,0.9769410490989685
AHUD.HV_20150728074336_EV,1,0.7921425104141235,0.7921425104141235
B086.PB_20130718110111_EV,1,0.526243269443512,0.526243269443512
AIND.HV_20170225233155_EV,1,0.7029920816421509,0.7029920816421509
AAM2.ZQ_20080415163826_EV,1,0.9985398054122925,0.9985398054122925
AIND.HV_20170216212913_EV,1,0.8159910440444946,0.8159910440444946
AIND.HV_20160115124826_EV,1,0.9484543204307556,0.9484543204307556
B045.PB_20151030131925_EV,1,0.9917817711830139,0.9917817711830139
B081.PB_20120527044754_EV,1,0.7681435942649841,0.7681435942649841
B086.PB_20130922131006_EV,1,0.9997833371162415,0.9997833371162415
AMKA.AV_20101214190349_EV,1,0.8547401428222656,0.8547401428222656
AHUD.HV_20180718001706_EV,1,0.9119729399681091,0.9119729399681091
AGG.HT_20080813002854_EV,1,0.7249324917793274,0.7249324917793274
AHUD.HV_20180726210318_EV,1,0.5795274972915649,0.5795274972915649
B082.PB_20161216155054_EV,1,0.6798170208930969,0.6798170208930969
AMKA.AV_20120816035301_EV,1,0.8581538796424866,0.8581538796424866
B047.PB_20141110161949_EV,1,0.8819592595100403,0.8819592595100403
B065.PB_20160718053744_EV,1,0.9664531946182251,0.9664531946182251
B047.PB_20170727132452_EV,1,0.9552039504051208,0.9552039504051208
B065.PB_20110318210837_EV,1,0.9663310647010803,0.9663310647010803
AHUD.HV_20180701044835_EV,1,0.8184866905212402,0.8184866905212402
B046.PB_20141104050344_EV,1,0.8478649854660034,0.8478649854660034
AKRB.AV_20150420164851_EV,1,0.724379301071167,0.724379301071167
B058.PB_20170924082642_EV,1,0.9625763893127441,0.9625763893127441
B049.PB_20170421062848_EV,1,0.8431466817855835,0.8431466817855835
B046.PB_20170923012805_EV,1,0.7746763229370117,0.7746763229370117
B081.PB_20110611085730_EV,1,0.8162843585014343,0.8162843585014343
B065.PB_20110107044148_EV,1,0.9997698664665222,0.9997698664665222
AHUD.HV_20180712084750_EV,1,0.9245173335075378,0.9245173335075378
B065.PB_20150901201119_EV,1,0.7688707709312439,0.7688707709312439
AHUD.HV_20180624203153_EV,1,0.7615652084350586,0.7615652084350586
B084.PB_20171021020135_EV,1,0.552252471446991,0.552252471446991
B082.PB_20161107035513_EV,1,0.40111178159713745,0.40135276317596436
AIND.HV_20170716034547_EV,1,0.8666138648986816,0.8666138648986816
B047.PB_20151016154454_EV,1,0.7397220730781555,0.7397220730781555
AIND.HV_20151203063050_EV,1,0.779276967048645,0.779276967048645
AKS.AV_20120402223309_EV,1,0.771949052810669,0.771949052810669
B065.PB_20140309053951_EV,1,0.9502788186073303,0.9502788186073303
ALN.HT_20090215160730_EV,1,0.82233726978302,0.82233726978302
B065.PB_20180425214801_EV,1,0.8316743969917297,0.8316743969917297
ALEP.HV_20171210091634_EV,1,0.8042080998420715,0.8042080998420715
B084.PB_20111115122422_EV,1,0.9981088638305664,0.9981088638305664
B081.PB_20120404095415_EV,1,0.7694686055183411,0.7694686055183411
B084.PB_20120423235928_EV,1,0.518500030040741,0.518500030040741
ANCK.AV_20180331042749_EV,1,0.8689815998077393,0.8689815998077393
B082.PB_20150812064231_EV,1,0.8554248809814453,0.8554248809814453
B084.PB_20130106081939_EV,1,0.6807138919830322,0.6807138919830322
AHUD.HV_20180726180922_EV,1,0.784675657749176,0.784675657749176
B058.PB_20171228014652_EV,1,0.9834369421005249,0.9834369421005249
B086.PB_20130702152025_EV,1,0.9767270088195801,0.9767270088195801
AHUD.HV_20160226042256_EV,1,0.9608827233314514,0.9608827233314514
AUSB.AV_20180207072238_EV,1,0.8385230302810669,0.8385230302810669
B086.PB_20140417000513_EV,1,0.5539299249649048,0.5602904558181763
B081.PB_20110325133135_EV,1,0.9961496591567993,0.9961496591567993
AAM2.ZQ_20090515051837_EV,1,0.9919235110282898,0.9919235110282898
AMKA.AV_20170818052147_EV,1,0.7885746359825134,0.7885746359825134
B082.PB_20170608124223_EV,1,0.9937052130699158,0.9937052130699158
ALEP.HV_20180626043955_EV,1,0.41512563824653625,0.41512563824653625
B046.PB_20131217145907_EV,1,0.803083598613739,0.803083598613739
B046.PB_20150925124247_EV,1,0.6276844143867493,0.6276844143867493
AKBB.AV_20180606001446_EV,1,0.6731628179550171,0.6731628179550171
B065.PB_20161228205823_EV,1,0.989959180355072,0.989959180355072
AIND.HV_20160704145128_EV,1,0.9675266742706299,0.9675266742706299
B067.PB_20120208063813_EV,1,0.7598640322685242,0.7598640322685242
B086.PB_20120728012615_EV,1,0.9080811142921448,0.9080811142921448
AKUT.AT_20120918232523_EV,1,0.7600659132003784,0.7600659132003784
B046.PB_20130902175859_EV,1,0.7790413498878479,0.7790413498878479
B081.PB_20150908022956_EV,1,0.6909392476081848,0.6909392476081848
AHUD.HV_20150426185458_EV,1,0.8888893723487854,0.8888893723487854
ARLS.KR_20140428143113_EV,1,0.7296954393386841,0.7296954393386841
B087.PB_20101218000109_EV,1,0.9093194007873535,0.9093194007873535
AKS.AV_20110423091056_EV,1,0.8813416361808777,0.8813416361808777
AHUD.HV_20180725092731_EV,1,0.9318671822547913,0.9318671822547913
B086.PB_20180214163653_EV,1,0.22289587557315826,0.22289587557315826
B045.PB_20120914201139_EV,1,0.6651316285133362,0.6651316285133362
AHUD.HV_20180724215640_EV,1,0.9800190329551697,0.9800190329551697
B046.PB_20120605172813_EV,1,0.8089781403541565,0.8089781403541565
AIND.HV_20160507045603_EV,1,0.9543182253837585,0.9543182253837585
AMKA.AV_20110126114749_EV,1,0.8781425952911377,0.8781425952911377
AIND.HV_20160309141521_EV,1,0.9912741780281067,0.9912741780281067
B067.PB_20150826132657_EV,1,0.9173246026039124,0.9173246026039124
B058.PB_20100919212530_EV,1,0.9680418372154236,0.9680418372154236
AIND.HV_20161029123141_EV,1,0.9555200338363647,0.9555200338363647
B082.PB_20110408211705_EV,1,0.9991067051887512,0.9991067051887512
B084.PB_20161020231337_EV,1,0.8553639054298401,0.8553639054298401
B058.PB_20170521073411_EV,1,0.9858831763267517,0.9858831763267517
AHUD.HV_20170514221435_EV,1,0.8385642766952515,0.8385642766952515
B045.PB_20170923012805_EV,1,0.8238115906715393,0.8238115906715393
ALEP.HV_20160923043944_EV,1,0.7833988070487976,0.7833988070487976
B046.PB_20150129060608_EV,1,0.8233264684677124,0.8233264684677124
B082.PB_20150528193017_EV,1,0.983073890209198,0.983073890209198
AHUD.HV_20180616083113_EV,1,0.6107192635536194,0.6107192635536194
ADO.CI_20111127093913_EV,1,0.7656434774398804,0.7656434774398804
AIND.HV_20170726193444_EV,1,0.8225115537643433,0.8225115537643433
ALEP.HV_20180629232701_EV,1,0.7625368237495422,0.7625368237495422
AHUD.HV_20180609015645_EV,1,0.4918074905872345,0.4918074905872345
AHUD.HV_20150728085819_EV,1,0.6786759495735168,0.6786759495735168
B081.PB_20151020090149_EV,1,0.9967495203018188,0.9967495203018188
B047.PB_20120708061408_EV,1,0.7607247829437256,0.7607247829437256
ALEP.HV_20160825214305_EV,1,0.7244458198547363,0.7244458198547363
AHUD.HV_20170725063909_EV,1,0.8177326321601868,0.8177326321601868
B086.PB_20140411084018_EV,1,0.5385785102844238,0.5385785102844238
AGG.HT_20130807195441_EV,1,0.8391360640525818,0.8391360640525818
B075.PB_20180125215531_EV,1,0.8236462473869324,0.8236462473869324
ARG.HL_20090225213633_EV,1,0.8474063277244568,0.8474063277244568
ANM.AK_20180616100948_EV,1,0.9054005742073059,0.9054005742073059
ACH.AV_20180123193011_EV,1,0.7233198285102844,0.7233198285102844
B045.PB_20121013153147_EV,1,0.9350279569625854,0.9350279569625854
AHUD.HV_20180424070436_EV,1,0.9679155945777893,0.9679155945777893
B081.PB_20131230234417_EV,1,0.9987216591835022,0.9987216591835022
AIND.HV_20150516042139_EV,1,0.9832590818405151,0.9832590818405151
B087.PB_20110216005224_EV,1,0.9691087007522583,0.9691087007522583
AHUD.HV_20180609060548_EV,1,0.6670237183570862,0.6670237183570862
AKUT.AT_20110209192854_EV,1,0.4694671332836151,0.4694671332836151
AOPR.PR_20170422055105_EV,1,0.7529246807098389,0.7529246807098389
B046.PB_20130928011727_EV,1,0.9581767916679382,0.9581767916679382
ALEP.HV_20180505111448_EV,1,0.7675296068191528,0.7675296068191528
ADO.CI_20140115093520_EV,1,0.7561010122299194,0.7561010122299194
AHUD.HV_20161119021845_EV,1,0.8462703227996826,0.8462703227996826
AHUD.HV_20180701122144_EV,1,0.7499471306800842,0.7499471306800842
B049.PB_20150323102757_EV,1,0.82328861951828,0.82328861951828
AHUD.HV_20180617080110_EV,1,0.7806756496429443,0.7806756496429443
B084.PB_20130521100224_EV,1,0.639401912689209,0.639401912689209
B058.PB_20120521190603_EV,1,0.8364059329032898,0.8364059329032898
ALEP.HV_20180215042503_EV,1,0.48066920042037964,0.48066920042037964
ARV.CI_20121130162113_EV,1,0.6973311901092529,0.6973311901092529
AIND.HV_20160423053058_EV,1,0.7292103171348572,0.7292103171348572
ADO.CI_20080612233347_EV,1,0.695976197719574,0.695976197719574
AOPR.PR_20180426080610_EV,1,0.6485586762428284,0.6485586762428284
B084.PB_20170514010449_EV,1,0.5463516712188721,0.5463516712188721
AHUD.HV_20180603134734_EV,1,0.8480859994888306,0.8480859994888306
B084.PB_20120409101047_EV,1,0.6096621155738831,0.6096621155738831
B045.PB_20170916215606_EV,1,0.5181208848953247,0.5181208848953247
ALEP.HV_20161117133235_EV,1,0.6361949443817139,0.6361949443817139
AHUD.HV_20180726180001_EV,1,0.9103652834892273,0.9103652834892273
AKH.GO_20130924131713_EV,1,0.5922458171844482,0.5922458171844482
B082.PB_20160413075447_EV,1,0.9951338171958923,0.9951338171958923
AIND.HV_20161104165957_EV,1,0.1449669599533081,0.1904190480709076
B054.PB_20140927021738_EV,1,0.959844708442688,0.959844708442688
B082.PB_20160130202230_EV,1,0.7847352623939514,0.7847352623939514
B081.PB_20130117021003_EV,1,0.6948735117912292,0.6948735117912292
B081.PB_20130607164959_EV,1,0.386237233877182,0.386237233877182
ALEP.HV_20180712130853_EV,1,0.5550620555877686,0.5550620555877686
B065.PB_20140315205649_EV,1,0.9762899279594421,0.9762899279594421
B084.PB_20110722001005_EV,1,0.5190899968147278,0.5190899968147278
AIND.HV_20151201233233_EV,1,0.8498989343643188,0.8498989343643188
AHUD.HV_20180731005702_EV,1,0.8633943200111389,0.8633943200111389
B086.PB_20150328055448_EV,1,0.7971484661102295,0.7971484661102295
B082.PB_20101110010331_EV,1,0.48872995376586914,0.48872995376586914
B065.PB_20121030060921_EV,1,0.8408485651016235,0.8408485651016235
AHUD.HV_20180729004748_EV,1,0.6436470150947571,0.6436470150947571
B045.PB_20140302030008_EV,1,0.921833336353302,0.921833336353302
B081.PB_20110110012415_EV,1,0.6655927896499634,0.6655927896499634
AHUD.HV_20180701032824_EV,1,0.8867697715759277,0.8867697715759277
B045.PB_20150507070529_EV,1,0.5721015334129333,0.5721015334129333
ALEP.HV_20170829071643_EV,1,0.9569970965385437,0.9569970965385437
B065.PB_20131127023326_EV,1,0.6233107447624207,0.6233107447624207
AIND.HV_20170322202934_EV,1,0.7902106046676636,0.7902106046676636
AHUD.HV_20180621213246_EV,1,0.6118180751800537,0.6118180751800537
B066.PB_20130503194458_EV,1,0.9642016291618347,0.9642016291618347
B058.PB_20110113033153_EV,1,0.9834123849868774,0.9834123849868774
B086.PB_20130403092527_EV,1,0.6227061748504639,0.6227061748504639
B067.PB_20110812155820_EV,1,0.9722621440887451,0.9722621440887451
AHUD.HV_20180722001331_EV,1,0.5691628456115723,0.5691628456115723
AHUD.HV_20180708172527_EV,1,0.7437741756439209,0.7437741756439209
B045.PB_20120712103909_EV,1,0.7891756892204285,0.7891756892204285
B057.PB_20160813002331_EV,1,0.9266281723976135,0.9266281723976135
B087.PB_20110529005928_EV,1,0.9667633175849915,0.9667633175849915
AHUD.HV_20180706125228_EV,1,0.5190232396125793,0.5190232396125793
B046.PB_20130731234751_EV,1,0.7502421140670776,0.7502421140670776
AIND.HV_20170603112751_EV,1,0.837205171585083,0.837205171585083
B067.PB_20150125180517_EV,1,0.9219309091567993,0.9219309091567993
AKH.GO_20140907094121_EV,1,0.8515808582305908,0.8515808582305908
AIND.HV_20160308050320_EV,1,0.8560613989830017,0.8560613989830017
B081.PB_20101027002036_EV,1,0.9969255328178406,0.9969255328178406
B084.PB_20160921054457_EV,1,0.7583383321762085,0.7583383321762085
ALEP.HV_20180727133727_EV,1,0.6651483178138733,0.6651483178138733
ALEP.HV_20150812042548_EV,1,0.8069255352020264,0.8069255352020264
AIND.HV_20151001201933_EV,1,0.9506344199180603,0.9506344199180603
AHUD.HV_20180702203938_EV,1,0.7442716360092163,0.7442716360092163
B073.PB_20150611200953_EV,1,0.7237004041671753,0.7237004041671753
B045.PB_20140122130901_EV,1,0.9261702299118042,0.9261702299118042
AHUD.HV_20180705225006_EV,1,0.8079727292060852,0.8079727292060852
B065.PB_20110830075734_EV,1,0.9661986231803894,0.9661986231803894
AKH.GO_20121013094627_EV,1,0.9601709246635437,0.9601709246635437
B047.PB_20120918165506_EV,1,0.7488629817962646,0.7488629817962646
AHUD.HV_20180801205825_EV,1,0.6344207525253296,0.6344207525253296
B067.PB_20111129224844_EV,1,0.9974064230918884,0.9974064230918884
AHUD.HV_20180709124011_EV,1,0.9419823288917542,0.9419823288917542
B073.PB_20130601220058_EV,1,0.9738215804100037,0.9738215804100037
B046.PB_20121205190021_EV,1,0.8136012554168701,0.8136012554168701
B046.PB_20111005055523_EV,1,0.7914296388626099,0.7914296388626099
ALEP.HV_20160518143215_EV,1,0.7839680910110474,0.7839680910110474
AHUD.HV_20180730102710_EV,1,0.7900165319442749,0.7900165319442749
AMKA.AV_20180716080733_EV,1,0.8029759526252747,0.8029759526252747
B084.PB_20130914230706_EV,1,0.9989221096038818,0.9989221096038818
B081.PB_20110529005926_EV,1,0.9985820055007935,0.9985820055007935
AKS.AV_20171121053112_EV,1,0.420747309923172,0.420747309923172
AKSA.AV_20170805195610_EV,1,0.7574708461761475,0.7574708461761475
AAM2.ZQ_20090227171632_EV,1,0.9981769323348999,0.9981769323348999
B065.PB_20170508135303_EV,1,0.9896460175514221,0.9896460175514221
AKUT.AT_20110814063939_EV,1,0.9562360048294067,0.9562360048294067
B084.PB_20120923042615_EV,1,0.6833107471466064,0.6833107471466064
B086.PB_20150408104903_EV,1,0.9820338487625122,0.9820338487625122
AHUD.HV_20150503124707_EV,1,0.9871139526367188,0.9871139526367188
B047.PB_20120706224104_EV,1,0.7953329682350159,0.7953329682350159
B046.PB_20180728215357_EV,1,0.5553129315376282,0.5553129315376282
ARSB.KR_20140502171424_EV,1,0.48916852474212646,0.48916852474212646
B082.PB_20111229225409_EV,1,0.8426790833473206,0.8426790833473206
AMKA.AV_20120815211317_EV,1,0.592077374458313,0.592077374458313
B082.PB_20151001011508_EV,1,0.9983526468276978,0.9983526468276978
B046.PB_20140320223632_EV,1,0.9812868237495422,0.9812868237495422
AHUD.HV_20180725044735_EV,1,0.6411696672439575,0.6411696672439575
B084.PB_20130406152215_EV,1,0.806940495967865,0.806940495967865
AIND.HV_20151026123121_EV,1,0.7563555240631104,0.7563555240631104
B084.PB_20111119210658_EV,1,0.8164025545120239,0.8164025545120239
AUSB.AV_20180411052100_EV,1,0.5137421488761902,0.5137421488761902
ARK.KR_20121021073557_EV,1,0.6107902526855469,0.6107902526855469
B082.PB_20150813082015_EV,1,0.8591353893280029,0.8591353893280029
ALEP.HV_20160630152126_EV,1,0.7383599281311035,0.7383599281311035
AIND.HV_20151105112609_EV,1,0.9786360859870911,0.9786360859870911
AHUD.HV_20150507002138_EV,1,0.8599543571472168,0.8599543571472168
AIND.HV_20170924084311_EV,1,0.8570128679275513,0.8570128679275513
ARV.CI_20080121153527_EV,1,0.9591224789619446,0.9591224789619446
B076.PB_20131213003506_EV,1,0.777253270149231,0.777253270149231
B047.PB_20170314195141_EV,1,0.7811399698257446,0.7811399698257446
B076.PB_20101013184414_EV,1,0.8437052965164185,0.8437052965164185
B082.PB_20130510225842_EV,1,0.9979933500289917,0.9979933500289917
AUSB.AV_20171214180145_EV,1,0.6004205346107483,0.6004205346107483
ALLY.LD_20101210212627_EV,1,0.9451689720153809,0.9451689720153809
B082.PB_20150218170848_EV,1,0.7624844312667847,0.7624844312667847
AHUD.HV_20180724175058_EV,1,0.6816939115524292,0.6816939115524292
B076.PB_20150219053649_EV,1,0.9967492818832397,0.9967492818832397
AHUD.HV_20180729235748_EV,1,0.9286648035049438,0.9286648035049438
B047.PB_20170108084502_EV,1,0.9992701411247253,0.9992701411247253
B082.PB_20170509162206_EV,1,0.9981065988540649,0.9981065988540649
B084.PB_20130311163610_EV,1,0.999459445476532,0.999459445476532
ALN.HT_20120117174605_EV,1,0.8430795669555664,0.8430795669555664
AHUD.HV_20180624094359_EV,1,0.8577513098716736,0.8577513098716736
B058.PB_20120816011904_EV,1,0.9958071708679199,0.9958071708679199
B081.PB_20120811230754_EV,1,0.5714396238327026,0.5714396238327026
B086.PB_20151017060028_EV,1,0.6550924181938171,0.6550924181938171
AIND.HV_20160713214323_EV,1,0.9655044674873352,0.9655044674873352
ATKA.AK_20120609084610_EV,1,0.8210949301719666,0.8210949301719666
AAM2.ZQ_20070425132116_EV,1,0.9133344292640686,0.9133344292640686
AHUD.HV_20180709125747_EV,1,0.709892749786377,0.709892749786377
B067.PB_20171114222125_EV,1,0.9586197137832642,0.9586197137832642
AUWS.AV_20180206194042_EV,1,0.733985960483551,0.733985960483551
B040.PB_20170227114822_EV,1,0.6556854844093323,0.6556854844093323
AHUD.HV_20160212100428_EV,1,0.9640459418296814,0.9640459418296814
AHUD.HV_20170420235115_EV,1,0.6986916065216064,0.6986916065216064
B045.PB_20130108104634_EV,1,0.7716039419174194,0.7716039419174194
AGPR.PR_20100516051616_EV,1,0.7454444169998169,0.7454444169998169
AHUD.HV_20180705043027_EV,1,0.6818793416023254,0.6818793416023254
B082.PB_20101216185204_EV,1,0.9779781699180603,0.9779781699180603
B081.PB_20070523035958_EV,1,0.8106979727745056,0.8106979727745056
AIND.HV_20170825233219_EV,1,0.8752403259277344,0.8752403259277344
B078.PB_20170703165513_EV,1,0.7904179096221924,0.7904179096221924
B049.PB_20140405161344_EV,1,0.5043637156486511,0.5043637156486511
AMKA.AV_20121231083223_EV,1,0.7880212664604187,0.7880212664604187
B065.PB_20130306073108_EV,1,0.8255012035369873,0.8255012035369873
B081.PB_20130926163838_EV,1,0.5035412311553955,0.5035412311553955
B065.PB_20121124153602_EV,1,0.9710474610328674,0.9710474610328674
B046.PB_20130109235942_EV,1,0.8110512495040894,0.8110512495040894
AHUD.HV_20180614085559_EV,1,0.5380251407623291,0.5380251407623291
AHUD.HV_20180505094840_EV,1,0.9735394716262817,0.9735394716262817
AHUD.HV_20180629122015_EV,1,0.7190321087837219,0.7190321087837219
B084.PB_20130407114717_EV,1,0.8403540849685669,0.8403540849685669
AHUD.HV_20160710190002_EV,1,0.8933982253074646,0.8933982253074646
B084.PB_20130926163836_EV,1,0.9787538051605225,0.9787538051605225
ARG.HL_20100331133813_EV,1,0.7507346868515015,0.7507346868515015
B067.PB_20151202102040_EV,1,0.9984380602836609,0.9984380602836609
AAM2.ZQ_20080410183245_EV,1,0.9951653480529785,0.9951653480529785
B087.PB_20110603105328_EV,1,0.9733049869537354,0.9733049869537354
AAM2.ZQ_20070427005700_EV,1,0.9685248732566833,0.9685248732566833
ATKA.AK_20130423060054_EV,1,0.7854831218719482,0.7854831218719482
B084.PB_20140509144249_EV,1,0.8042135834693909,0.8042135834693909
B086.PB_20140821011810_EV,1,0.9574207067489624,0.9574207067489624
B082.PB_20101230034049_EV,1,0.8120011687278748,0.8120011687278748
B049.PB_20140221090306_EV,1,0.7629736661911011,0.7629736661911011
ALN.HT_20090424035016_EV,1,0.9823367595672607,0.9823367595672607
AIND.HV_20170527143516_EV,1,0.9885280132293701,0.9885280132293701
AHUD.HV_20150429102149_EV,1,0.9126564860343933,0.9126564860343933
B082.PB_20170124163838_EV,1,0.7894771099090576,0.7894771099090576
